date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:07:29	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.961.delayed	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:29	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.962.delayed	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:29	17094/17094	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:10%20GMT	https://livehelperchat.com/article/view/480	/home/administrador/websites/livehelper/livehelperchat.com/article/view/480.html	(from https://livehelperchat.com/new-version-2.78v-auto-assignment-enhancements-480a.html)
09:07:29	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.964.delayed	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:29	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.965.delayed	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:29	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.966.delayed	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:29	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.967.delayed	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:29	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.968.delayed	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:29	17152/17152	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:10%20GMT	https://livehelperchat.com/article/view/479	/home/administrador/websites/livehelper/livehelperchat.com/article/view/479.html	(from https://livehelperchat.com/new-version-2.77v-mobile-invitations-479a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.96a.delayed	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.96b.delayed	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.96c.delayed	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.96d.delayed	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.96e.delayed	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	16947/16947	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:11%20GMT	https://livehelperchat.com/article/view/478	/home/administrador/websites/livehelper/livehelperchat.com/article/view/478.html	(from https://livehelperchat.com/new-version-2.76v-themes-enhancements-478a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.970.delayed	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.971.delayed	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.972.delayed	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.973.delayed	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.974.delayed	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:30	17205/17205	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:11%20GMT	https://livehelperchat.com/article/view/476	/home/administrador/websites/livehelper/livehelperchat.com/article/view/476.html	(from https://livehelperchat.com/new-version-2.75v-476a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.976.delayed	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.977.delayed	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:30	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.978.delayed	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.979.delayed	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:30	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.97a.delayed	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:31	16767/16767	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:11%20GMT	https://livehelperchat.com/article/view/475	/home/administrador/websites/livehelper/livehelperchat.com/article/view/475.html	(from https://livehelperchat.com/new-version-2.74v-various-small-changes-475a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.97c.delayed	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.97d.delayed	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.97e.delayed	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:31	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.97f.delayed	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:31	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.980.delayed	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:31	16883/16883	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:12%20GMT	https://livehelperchat.com/article/view/474	/home/administrador/websites/livehelper/livehelperchat.com/article/view/474.html	(from https://livehelperchat.com/new-version-2.73v-auto-responder-on-hold-functionality-474a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.982.delayed	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.983.delayed	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:31	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.984.delayed	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:31	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.985.delayed	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:31	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.986.delayed	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:31	16855/16855	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:12%20GMT	https://livehelperchat.com/article/view/473	/home/administrador/websites/livehelper/livehelperchat.com/article/view/473.html	(from https://livehelperchat.com/new-version-2.72v-offline-requests-storage-473a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.988.delayed	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.989.delayed	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.98a.delayed	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.98b.delayed	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.98c.delayed	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	16572/16572	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:12%20GMT	https://livehelperchat.com/article/view/472	/home/administrador/websites/livehelper/livehelperchat.com/article/view/472.html	(from https://livehelperchat.com/automated-hosting-update-472a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.98e.delayed	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.98f.delayed	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.990.delayed	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.991.delayed	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.992.delayed	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:32	16837/16837	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:13%20GMT	https://livehelperchat.com/article/view/471	/home/administrador/websites/livehelper/livehelperchat.com/article/view/471.html	(from https://livehelperchat.com/new-version-2.71v-auto-responder-redirect-to-survey-after-inactivity-471a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.994.delayed	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.995.delayed	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:32	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.996.delayed	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.997.delayed	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:32	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.998.delayed	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:32	17095/17095	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:13%20GMT	https://livehelperchat.com/article/view/470	/home/administrador/websites/livehelper/livehelperchat.com/article/view/470.html	(from https://livehelperchat.com/new-version-2.70v-transfer-workflow-improvements-470a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.99a.delayed	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.99b.delayed	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.99c.delayed	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.99d.delayed	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.99e.delayed	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	16854/16854	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:14%20GMT	https://livehelperchat.com/article/view/469	/home/administrador/websites/livehelper/livehelperchat.com/article/view/469.html	(from https://livehelperchat.com/new-version-2.69v-start-chat-forms-settings-by-department-469a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.9a0.delayed	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.9a1.delayed	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.9a2.delayed	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9a3.delayed	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9a4.delayed	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:33	16818/16818	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:14%20GMT	https://livehelperchat.com/article/view/468	/home/administrador/websites/livehelper/livehelperchat.com/article/view/468.html	(from https://livehelperchat.com/new-version-2.68v-custom-css-for-popup-window-468a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.9a6.delayed	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.9a7.delayed	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:33	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.9a8.delayed	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9a9.delayed	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:33	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9aa.delayed	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:34	21485/21485	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:14%20GMT	https://livehelperchat.com/article/view/467	/home/administrador/websites/livehelper/livehelperchat.com/article/view/467.html	(from https://livehelperchat.com/new-version-2.67v-autoresponder-enhancements-467a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.9ac.delayed	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.9ad.delayed	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.9ae.delayed	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:34	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9af.delayed	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9b0.delayed	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	16932/16932	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:15%20GMT	https://livehelperchat.com/article/view/466	/home/administrador/websites/livehelper/livehelperchat.com/article/view/466.html	(from https://livehelperchat.com/new-version-2.64v-automatic-offline-based-on-pending-chats-number-466a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.9b2.delayed	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels	/home/administrador/websites/livehelper/demo.livehelperchat.com/faq/getstatus/(position)/middle_right/(top)/450/(units)/pixels.9b3.delayed	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220	/home/administrador/websites/livehelper/demo.livehelperchat.com/chatbox/getstatus/(position)/middle_right/(top)/350/(units)/pixels/(width)/300/(height)/300/(chat_height)/220.9b4.delayed	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9b5.delayed	(from https://livehelperchat.com/new-version-2.62v-dynamic-proactive-invitations-462a.html)
09:07:34	0/-1	---M--	302	error ('')			https://www.paypalobjects.com/en_US/i/scr/pixel.gif	/home/administrador/websites/livehelper/www.paypalobjects.com/en_US/i/scr/pixel.9b6.delayed	(from https://livehelperchat.com/new-version-2.62v-dynamic-proactive-invitations-462a.html)
09:07:34	16739/16739	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20May%202018%2014:06:15%20GMT	https://livehelperchat.com/article/view/463	/home/administrador/websites/livehelper/livehelperchat.com/article/view/463.html	(from https://livehelperchat.com/new-version-2.63v-events-based-proactive-invitations-463a.html)
09:07:34	0/-1	---M--	301	error ('')			http://demo.livehelperchat.com/questionary/getstatus/(position)/middle_right	/home/administrador/websites/livehelper/demo.livehelperchat.com/questionary/getstatus/(position)/middle_right.9b8.delayed	(from https://livehelperchat.com/new-version-2.62v-dynamic-proactive-invitations-462a.html)
